Probe_ID,Probe_Chr,Probe_Start,Probe_End,Unique_GencodeV36_Name,Unique_UCSC_RefGene_Name,Unique_UCSC_RefGene_Group,UCSC_RefGene_Name,UCSC_RefGene_Group,CoRSIV_Chr,CoRSIV_Start,CoRSIV_End,CoRSIV_ID,EPIC,HM450,ME_ID,SIV_ID,ESS_ID,CoRSIV2019_ID
cg02538829,chr17,21323220.0,21323222.0,,,Intergenic,,Intergenic,chr17,21323065,21323465,17_21323096_21323435,True,True,,SIV_chr17_21226409_21226747_,ESS_chr17_21226409_21226747_,
cg19040702,chr17,22524506.0,22524508.0,MTND1P15;MTND2P13;MTRNR2L1,,Intergenic,,Intergenic,chr17,22524400,22524600,17_22524400_22524600,True,True,,,,17_6223
cg03992651,chr17,22524553.0,22524555.0,MTND1P15;MTND2P13;MTRNR2L1,,Intergenic,,Intergenic,chr17,22524400,22524600,17_22524400_22524600,True,True,,,,17_6223
cg15022313,chr17,22551781.0,22551783.0,,,Intergenic,,Intergenic,chr17,22551700,22552300,17_22551700_22552300,True,True,,,,17_6227
cg24004178,chr17,22552141.0,22552143.0,,,Intergenic,,Intergenic,chr17,22551700,22552300,17_22551700_22552300,True,True,,,,17_6227
cg17786496,chr17,22552238.0,22552240.0,,,Intergenic,,Intergenic,chr17,22551700,22552300,17_22551700_22552300,True,True,,,,17_6227
cg01970040,chr17,29069942.0,29069944.0,,,Intergenic,,Intergenic,chr17,29069865,29070065,17_29069942_29069988,False,True,,SIV_chr17_27396961_27397006_,,
cg19131647,chr17,29069986.0,29069988.0,,,Intergenic,,Intergenic,chr17,29069865,29070065,17_29069942_29069988,True,True,,SIV_chr17_27396961_27397006_,,
cg11114275,chr17,29070047.0,29070049.0,,,Intergenic,,Intergenic,chr17,29069865,29070065,17_29069942_29069988,True,True,,SIV_chr17_27396961_27397006_,,
cg20005518,chr17,35432464.0,35432466.0,SLFN12,SLFN12,1stExon;5'UTR,SLFN12;SLFN12,1stExon;5'UTR,chr17,35432409,35432609,17_35432464_35432555,False,True,,,ESS_chr17_33759484_33759574_SLFN12,
cg03251655,chr17,35432492.0,35432494.0,SLFN12,SLFN12,1stExon;5'UTR,SLFN12;SLFN12,1stExon;5'UTR,chr17,35432409,35432609,17_35432464_35432555,True,True,,,ESS_chr17_33759484_33759574_SLFN12,
cg19963856,chr17,35432553.0,35432555.0,SLFN12,SLFN12,TSS200,SLFN12,TSS200,chr17,35432409,35432609,17_35432464_35432555,True,True,,,ESS_chr17_33759484_33759574_SLFN12,
cg19817652,chr17,38841166.0,38841168.0,C17orf98,C17orf98,Body,C17orf98,Body,chr17,38840500,38841700,17_38840500_38841700,True,True,,SIV_chr17_36997449_36997628_C17orf98,ESS_chr17_36997563_36997732_C17orf98,17_8758
cg20084219,chr17,38841195.0,38841197.0,C17orf98,C17orf98,1stExon,C17orf98,1stExon,chr17,38840500,38841700,17_38840500_38841700,True,True,,SIV_chr17_36997449_36997628_C17orf98,ESS_chr17_36997563_36997732_C17orf98,17_8758
cg04487205,chr17,38841309.0,38841311.0,C17orf98,C17orf98,1stExon,C17orf98,1stExon,chr17,38840500,38841700,17_38840500_38841700,True,True,,SIV_chr17_36997449_36997628_C17orf98,ESS_chr17_36997563_36997732_C17orf98,17_8758
cg19760250,chr17,38841373.0,38841375.0,C17orf98,C17orf98,1stExon,C17orf98,1stExon,chr17,38840500,38841700,17_38840500_38841700,True,True,,SIV_chr17_36997449_36997628_C17orf98,ESS_chr17_36997563_36997732_C17orf98,17_8758
cg18343108,chr17,38841456.0,38841458.0,C17orf98,C17orf98,TSS200,C17orf98,TSS200,chr17,38840500,38841700,17_38840500_38841700,True,False,,SIV_chr17_36997449_36997628_C17orf98,ESS_chr17_36997563_36997732_C17orf98,17_8758
cg23290482,chr17,38841466.0,38841468.0,C17orf98,C17orf98,TSS200,C17orf98,TSS200,chr17,38840500,38841700,17_38840500_38841700,True,True,,SIV_chr17_36997449_36997628_C17orf98,ESS_chr17_36997563_36997732_C17orf98,17_8758
cg12552293,chr17,38841477.0,38841479.0,C17orf98,C17orf98,TSS200,C17orf98,TSS200,chr17,38840500,38841700,17_38840500_38841700,True,True,,SIV_chr17_36997449_36997628_C17orf98,ESS_chr17_36997563_36997732_C17orf98,17_8758
cg21852429,chr17,38841486.0,38841488.0,C17orf98,C17orf98,TSS200,C17orf98,TSS200,chr17,38840500,38841700,17_38840500_38841700,True,True,,SIV_chr17_36997449_36997628_C17orf98,ESS_chr17_36997563_36997732_C17orf98,17_8758
cg25683241,chr17,38996502.0,38996504.0,AC006441.2,,Intergenic,,Intergenic,chr17,38996500,38996700,17_38996500_38996700,True,False,,,,17_8817
cg10360323,chr17,43360508.0,43360510.0,AC109326.1;LINC00910,,Intergenic,,Intergenic,chr17,43360157,43360657,17_43360200_43360615,True,True,ME_GB2015_chr17:41437601-41437800,,ESS_chr17_41437877_41437983_,17_10030
cg23758822,chr17,43360613.0,43360615.0,AC109326.1;LINC00910,,Intergenic,,Intergenic,chr17,43360157,43360657,17_43360200_43360615,True,True,ME_GB2015_chr17:41437601-41437800,,ESS_chr17_41437877_41437983_,17_10030
cg08279634,chr17,44135969.0,44135971.0,RNU6-131P,,Intergenic,,Intergenic,chr17,44135800,44136200,17_44135800_44136200,True,False,,,,17_10274
cg11744538,chr17,44569626.0,44569628.0,,,Intergenic,,Intergenic,chr17,44568800,44569900,17_44568800_44569900,True,False,,,,17_10424
cg23647744,chr17,46257339.0,46257341.0,,,Intergenic,,Intergenic,chr17,46257200,46257500,17_46257200_46257500,True,True,,,,17_11076
cg25173405,chr17,47324366.0,47324368.0,AC068234.1;EFCAB13;THCAT158,C17orf57,5'UTR,C17orf57,5'UTR,chr17,47324100,47325000,17_47324100_47325000,True,True,,,,17_11255
cg08085267,chr17,47324466.0,47324468.0,AC068234.1;EFCAB13;THCAT158,C17orf57,5'UTR,C17orf57,5'UTR,chr17,47324100,47325000,17_47324100_47325000,True,True,,,,17_11255
cg20676602,chr17,47324988.0,47324990.0,AC068234.1;EFCAB13;THCAT158,EFCAB13;THCAT158,TSS1500;5'UTR,THCAT158;EFCAB13;EFCAB13;THCAT158,TSS1500;5'UTR;5'UTR;TSS1500,chr17,47324100,47325000,17_47324100_47325000,True,False,,,,17_11255
cg19425807,chr17,48889721.0,48889723.0,SUMO2P17,,Intergenic,,Intergenic,chr17,48889600,48889800,17_48889600_48889800,True,True,,,,17_11659
cg03351301,chr17,48891800.0,48891802.0,ATP5MC1;SUMO2P17,ATP5G1,TSS1500,ATP5G1;ATP5G1,TSS1500;TSS1500,chr17,48891600,48892100,17_48891600_48892100,True,False,,,,17_11660
cg11440486,chr17,50507854.0,50507856.0,AC021491.1;MYCBPAP,MYCBPAP,TSS1500,MYCBPAP,TSS1500,chr17,50507782,50507982,17_50507854_50507910,True,True,,,ESS_chr17_48585216_48585271_MYCBPAP,
cg20111217,chr17,50507902.0,50507904.0,AC021491.1;MYCBPAP,MYCBPAP,TSS1500,MYCBPAP,TSS1500,chr17,50507782,50507982,17_50507854_50507910,True,False,,,ESS_chr17_48585216_48585271_MYCBPAP,
cg00901687,chr17,50507908.0,50507910.0,AC021491.1;MYCBPAP,MYCBPAP,TSS1500,MYCBPAP,TSS1500,chr17,50507782,50507982,17_50507854_50507910,True,True,,,ESS_chr17_48585216_48585271_MYCBPAP,
cg26935330,chr17,56600752.0,56600754.0,,,Intergenic,,Intergenic,chr17,56600700,56600900,17_56600700_56600900,True,True,,,,17_12886
cg07973125,chr17,56781408.0,56781410.0,,,Intergenic,,Intergenic,chr17,56781300,56781500,17_56781300_56781500,True,True,,,,17_12917
cg15443223,chr17,59324419.0,59324421.0,,,Intergenic,,Intergenic,chr17,59324200,59324500,17_59324200_59324500,True,False,,,,17_13476
cg02095219,chr17,59899361.0,59899363.0,RPS6KB1,RPS6KB1,Body;5'UTR,RPS6KB1;RPS6KB1;RPS6KB1;RPS6KB1;RPS6KB1,5'UTR;Body;Body;Body;Body,chr17,59899000,59899500,17_59899000_59899500,True,False,,,,17_13593
cg01781617,chr17,62138837.0,62138839.0,POLRMTP1,,Intergenic,,Intergenic,chr17,62138700,62139700,17_62138700_62139700,True,True,,,,17_13946
cg19101998,chr17,62139271.0,62139273.0,POLRMTP1,,Intergenic,,Intergenic,chr17,62138700,62139700,17_62138700_62139700,True,True,,,,17_13946
cg10166044,chr17,64263665.0,64263667.0,TEX2,TEX2,TSS1500,TEX2,TSS1500,chr17,64263567,64263767,17_64263665_64263669,True,True,,SIV_chr17_62341026_62341029_TEX2,,
cg18312782,chr17,64263667.0,64263669.0,TEX2,TEX2,TSS1500,TEX2,TSS1500,chr17,64263567,64263767,17_64263665_64263669,True,True,,SIV_chr17_62341026_62341029_TEX2,,
cg04267111,chr17,64263730.0,64263732.0,TEX2,TEX2,TSS1500,TEX2,TSS1500,chr17,64263567,64263767,17_64263665_64263669,True,True,,SIV_chr17_62341026_62341029_TEX2,,
cg20869310,chr17,64965490.0,64965492.0,,,Intergenic,,Intergenic,chr17,64965200,64965800,17_64965200_64965800,True,True,,,,17_14542
cg02617100,chr17,72423886.0,72423888.0,LINC00511,LINC00673,Body,LINC00673,Body,chr17,72423700,72423900,17_72423700_72423900,True,False,,,,17_15842
cg14290775,chr17,72715487.0,72715489.0,SLC39A11,SLC39A11,Body,SLC39A11;SLC39A11,Body;Body,chr17,72715000,72715500,17_72715000_72715500,True,False,,,,17_15922
cg12432006,chr17,73196765.0,73196767.0,COG1,COG1,Body,COG1,Body,chr17,73196500,73196800,17_73196500_73196800,True,True,,,,17_16043
cg02865242,chr17,74706719.0,74706721.0,CD300LF;RAB37,RAB37;CD300LF,Body,RAB37;CD300LF,Body;Body,chr17,74706700,74706900,17_74706700_74706900,True,True,,,,17_16578
cg04488553,chr17,74706722.0,74706724.0,CD300LF;RAB37,RAB37;CD300LF,Body,RAB37;CD300LF,Body;Body,chr17,74706700,74706900,17_74706700_74706900,True,True,,,,17_16578
cg08617852,chr17,75594802.0,75594804.0,MYO15B,MYO15B,Body,MYO15B,Body,chr17,75594700,75595100,17_75594700_75595100,True,False,,,,17_17073
cg14829360,chr17,75888876.0,75888878.0,TRIM65,,Intergenic,,Intergenic,chr17,75888800,75889000,17_75888800_75889000,True,True,,,,17_17210
cg13149032,chr17,76087837.0,76087839.0,EXOC7,EXOC7,Body,EXOC7;EXOC7;EXOC7;EXOC7;EXOC7;EXOC7,Body;Body;Body;Body;Body;Body,chr17,76087800,76088000,17_76087800_76088000,True,False,,,,17_17284
ch.17.72493169F,chr17,76985491.0,76985492.0,,,Intergenic,,Intergenic,chr17,76985300,76985500,17_76985300_76985500,True,True,,,,17_17653
cg09006072,chr17,78429890.0,78429892.0,DNAH17,DNAH17,Body,DNAH17,Body,chr17,78429700,78429900,17_78429700_78429900,True,True,,,,17_18407
cg20937029,chr17,78874480.0,78874482.0,CEP295NL;TIMP2,TIMP2,Body,TIMP2,Body,chr17,78874300,78874500,17_78874300_78874500,True,True,,,,17_18570
cg02629702,chr17,78876040.0,78876042.0,CEP295NL;TIMP2,TIMP2,Body,TIMP2,Body,chr17,78876000,78876200,17_78876000_78876200,True,False,,,,17_18571
cg24298822,chr17,79730899.0,79730901.0,ENPP7,ENPP7,TSS1500,ENPP7,TSS1500,chr17,79730900,79731300,17_79730900_79731300,True,False,,,,17_19314
cg02310027,chr17,79730978.0,79730980.0,ENPP7,ENPP7,TSS200,ENPP7,TSS200,chr17,79730900,79731300,17_79730900_79731300,True,True,,,,17_19314
cg14668821,chr17,79730997.0,79730999.0,ENPP7,ENPP7,TSS200,ENPP7,TSS200,chr17,79730900,79731300,17_79730900_79731300,True,True,,,,17_19314
cg09658645,chr17,79731004.0,79731006.0,ENPP7,ENPP7,TSS200,ENPP7,TSS200,chr17,79730900,79731300,17_79730900_79731300,True,True,,,,17_19314
cg05654197,chr17,79731009.0,79731011.0,ENPP7,ENPP7,TSS200,ENPP7,TSS200,chr17,79730900,79731300,17_79730900_79731300,True,True,,,,17_19314
cg12598950,chr17,79731153.0,79731155.0,ENPP7,ENPP7,1stExon,ENPP7,1stExon,chr17,79730900,79731300,17_79730900_79731300,False,True,,,,17_19314
cg10085305,chr17,79731179.0,79731181.0,ENPP7,ENPP7,1stExon,ENPP7,1stExon,chr17,79730900,79731300,17_79730900_79731300,False,True,,,,17_19314
cg16988185,chr17,79731262.0,79731264.0,ENPP7,ENPP7,1stExon,ENPP7,1stExon,chr17,79730900,79731300,17_79730900_79731300,True,True,,,,17_19314
cg09092500,chr17,80107909.0,80107911.0,GAA,GAA,Body,GAA;GAA;GAA,Body;Body;Body,chr17,80107900,80108300,17_80107900_80108300,True,True,,,,17_19516
cg01502244,chr17,80215104.0,80215106.0,SGSH,SGSH,Body,SGSH,Body,chr17,80215100,80215300,17_80215100_80215300,True,True,,,,17_19557
cg20500869,chr17,80448683.0,80448685.0,,,Intergenic,,Intergenic,chr17,80448600,80448800,17_80448600_80448800,True,True,,,,17_19637
cg15883151,chr17,80638304.0,80638306.0,RPTOR,RPTOR,Body,RPTOR;RPTOR,Body;Body,chr17,80638200,80638400,17_80638200_80638400,True,False,,,,17_19725
cg19825371,chr17,81487535.0,81487537.0,,,Intergenic,,Intergenic,chr17,81487500,81487800,17_81487500_81487800,True,True,ME_GB2015_chr17:79454601-79454800,,,17_20289
cg23522485,chr17,82160157.0,82160159.0,AC129510.2;CCDC57,CCDC57,Body,CCDC57,Body,chr17,82160100,82160300,17_82160100_82160300,True,False,,,,17_20710
cg22325292,chr17,82750490.0,82750492.0,FN3K,FN3K,Body,FN3K,Body,chr17,82750464,82750664,17_82750490_82750638,True,True,,,ESS_chr17_80708367_80708514_TBCD,
cg00809820,chr17,82750636.0,82750638.0,FN3K;TBCD,FN3K;TBCD,TSS1500;Body,TBCD;FN3K,TSS1500;Body,chr17,82750464,82750664,17_82750490_82750638,True,True,,,ESS_chr17_80708367_80708514_TBCD,
cg21720206,chr17,82919968.0,82919970.0,TBCD,TBCD,Body,TBCD,Body,chr17,82919900,82920200,17_82919900_82920200,True,True,,,,17_21158
cg24571110,chr17,82963240.0,82963242.0,B3GNTL1,B3GNTL1,Body,B3GNTL1,Body,chr17,82962800,82963500,17_82962800_82963500,True,True,,,,17_21175
cg26725029,chr17,82963311.0,82963313.0,B3GNTL1,B3GNTL1,Body,B3GNTL1,Body,chr17,82962800,82963500,17_82962800_82963500,True,True,,,,17_21175
cg27577424,chr17,82982108.0,82982110.0,B3GNTL1,B3GNTL1,Body,B3GNTL1,Body,chr17,82982100,82982300,17_82982100_82982300,True,True,,,,17_21186
cg27527930,chr17,82982209.0,82982211.0,B3GNTL1,B3GNTL1,Body,B3GNTL1,Body,chr17,82982100,82982300,17_82982100_82982300,True,True,,,,17_21186
cg07470284,chr17,83019512.0,83019514.0,B3GNTL1,B3GNTL1,Body,B3GNTL1,Body,chr17,83019500,83019700,17_83019500_83019700,True,True,,,,17_21207
cg05573473,chr17,83019573.0,83019575.0,B3GNTL1,B3GNTL1,Body,B3GNTL1,Body,chr17,83019500,83019700,17_83019500_83019700,True,True,,,,17_21207
cg27176264,chr17,83103202.0,83103204.0,AC144831.1,,Intergenic,,Intergenic,chr17,83103100,83103400,17_83103100_83103400,True,True,,,,17_21266
cg13023205,chr17,83103296.0,83103298.0,AC144831.1,,Intergenic,,Intergenic,chr17,83103100,83103400,17_83103100_83103400,True,False,,,,17_21266
cg03185552,chr17,83103312.0,83103314.0,AC144831.1,,Intergenic,,Intergenic,chr17,83103100,83103400,17_83103100_83103400,True,False,,,,17_21266
cg21051976,chr18,75504.0,75506.0,,,Intergenic,,Intergenic,chr18,75500,76200,18_75500_76200,True,True,,,,18_10
cg17017539,chr18,75691.0,75693.0,,,Intergenic,,Intergenic,chr18,75500,76200,18_75500_76200,True,True,,,,18_10
cg00736530,chr18,75733.0,75735.0,,,Intergenic,,Intergenic,chr18,75500,76200,18_75500_76200,False,True,,,,18_10
cg21664388,chr18,76107.0,76109.0,,,Intergenic,,Intergenic,chr18,75500,76200,18_75500_76200,True,True,,,,18_10
cg24312580,chr18,449588.0,449590.0,COLEC12,COLEC12,Body,COLEC12,Body,chr18,449300,449800,18_449300_449800,True,False,,,,18_80
cg12924510,chr18,514362.0,514364.0,LINC01925,,Intergenic,,Intergenic,chr18,514200,514400,18_514200_514400,True,True,,,,18_96
cg13696868,chr18,4069559.0,4069561.0,DLGAP1,DLGAP1,5'UTR,DLGAP1;DLGAP1,5'UTR;5'UTR,chr18,4069400,4069800,18_4069400_4069800,True,False,,,,18_617
cg00678322,chr18,14458692.0,14458694.0,,,Intergenic,,Intergenic,chr18,14458600,14459300,18_14458600_14459300,True,True,,,,18_2641
cg23827972,chr18,14458927.0,14458929.0,,,Intergenic,,Intergenic,chr18,14458600,14459300,18_14458600_14459300,True,True,,,,18_2641
cg06815579,chr18,14459044.0,14459046.0,,,Intergenic,,Intergenic,chr18,14458600,14459300,18_14458600_14459300,True,True,,,,18_2641
cg05525305,chr18,14459174.0,14459176.0,,,Intergenic,,Intergenic,chr18,14458600,14459300,18_14458600_14459300,True,True,,,,18_2641
cg16584393,chr18,14747888.0,14747890.0,ANKRD30B,ANKRD30B,TSS1500,ANKRD30B,TSS1500,chr18,14747860,14748260,18_14747888_14748232,True,True,,SIV_chr18_14747888_14748231_ANKRD30B,,
cg02105152,chr18,14747928.0,14747930.0,ANKRD30B,ANKRD30B,TSS1500,ANKRD30B,TSS1500,chr18,14747860,14748260,18_14747888_14748232,True,True,,SIV_chr18_14747888_14748231_ANKRD30B,,
cg17014927,chr18,14748040.0,14748042.0,ANKRD30B,ANKRD30B,TSS200,ANKRD30B,TSS200,chr18,14747860,14748260,18_14747888_14748232,True,False,,SIV_chr18_14747888_14748231_ANKRD30B,,
cg25824760,chr18,14748128.0,14748130.0,ANKRD30B,ANKRD30B,TSS200,ANKRD30B,TSS200,chr18,14747860,14748260,18_14747888_14748232,True,True,,SIV_chr18_14747888_14748231_ANKRD30B,,
cg23703062,chr18,14748198.0,14748200.0,ANKRD30B,ANKRD30B,TSS200,ANKRD30B,TSS200,chr18,14747860,14748260,18_14747888_14748232,True,True,,SIV_chr18_14747888_14748231_ANKRD30B,,
cg13266435,chr18,14748220.0,14748222.0,ANKRD30B,ANKRD30B,TSS200,ANKRD30B,TSS200,chr18,14747860,14748260,18_14747888_14748232,True,True,,SIV_chr18_14747888_14748231_ANKRD30B,,
cg21293934,chr18,14748230.0,14748232.0,ANKRD30B,ANKRD30B,TSS200,ANKRD30B,TSS200,chr18,14747860,14748260,18_14747888_14748232,True,True,,SIV_chr18_14747888_14748231_ANKRD30B,,
cg24061208,chr18,14748250.0,14748252.0,ANKRD30B,ANKRD30B,1stExon;5'UTR,ANKRD30B;ANKRD30B,1stExon;5'UTR,chr18,14747860,14748260,18_14747888_14748232,True,True,,SIV_chr18_14747888_14748231_ANKRD30B,,
cg26136497,chr18,23155572.0,23155574.0,CABLES1,CABLES1,TSS1500;Body,CABLES1;CABLES1;CABLES1,Body;Body;TSS1500,chr18,23155551,23155751,18_23155572_23155730,True,True,,,ESS_chr18_20735537_20735694_CABLES1,
cg13313047,chr18,23155683.0,23155685.0,CABLES1,CABLES1,TSS200;Body,CABLES1;CABLES1;CABLES1,Body;Body;TSS200,chr18,23155551,23155751,18_23155572_23155730,True,True,,,ESS_chr18_20735537_20735694_CABLES1,
cg24964110,chr18,23155707.0,23155709.0,CABLES1,CABLES1,TSS200;Body,CABLES1;CABLES1;CABLES1,Body;Body;TSS200,chr18,23155551,23155751,18_23155572_23155730,True,True,,,ESS_chr18_20735537_20735694_CABLES1,
cg20759047,chr18,23155728.0,23155730.0,CABLES1,CABLES1,TSS200;Body,CABLES1;CABLES1;CABLES1,Body;Body;TSS200,chr18,23155551,23155751,18_23155572_23155730,True,True,,,ESS_chr18_20735537_20735694_CABLES1,
cg15535896,chr18,23499416.0,23499418.0,,,Intergenic,,Intergenic,chr18,23499300,23499500,18_23499300_23499500,True,True,,,,18_3263
cg04806653,chr18,37322478.0,37322480.0,CELF4,CELF4,Body,CELF4;CELF4;CELF4;CELF4,Body;Body;Body;Body,chr18,37322400,37322800,18_37322400_37322800,True,False,,,,18_4733
cg12214765,chr18,45014447.0,45014449.0,SETBP1,SETBP1,Body,SETBP1,Body,chr18,45014200,45014700,18_45014200_45014700,True,False,,,,18_5422
cg04685434,chr18,46465079.0,46465081.0,,,Intergenic,,Intergenic,chr18,46464800,46465300,18_46464800_46465300,True,False,,,,18_5639
cg03651973,chr18,47033905.0,47033907.0,ELOA2;KATNAL2,TCEB3B;KATNAL2,1stExon;5'UTR,TCEB3B;KATNAL2,1stExon;5'UTR,chr18,47033800,47034000,18_47033800_47034000,True,True,,,,18_5731
cg16053920,chr18,47035346.0,47035348.0,ELOA2;KATNAL2,TCEB3B;KATNAL2,1stExon;5'UTR,TCEB3B;TCEB3B;KATNAL2,1stExon;5'UTR;5'UTR,chr18,47035250,47035450,18_47035346_47035355,True,True,,,ESS_chr18_44561718_44561726_TCEB3B,
cg24883732,chr18,47035353.0,47035355.0,ELOA2;KATNAL2,TCEB3B;KATNAL2,1stExon;5'UTR,TCEB3B;TCEB3B;KATNAL2,1stExon;5'UTR;5'UTR,chr18,47035250,47035450,18_47035346_47035355,True,True,,,ESS_chr18_44561718_44561726_TCEB3B,
cg01436651,chr18,54502875.0,54502877.0,,,Intergenic,,Intergenic,chr18,54502500,54502900,18_54502500_54502900,True,False,,,,18_6837
cg07537739,chr18,55779296.0,55779298.0,AC022031.2;LINC01415,,Intergenic,,Intergenic,chr18,55779100,55779500,18_55779100_55779500,True,True,,,,18_6992
cg01941292,chr18,57083884.0,57083886.0,,,Intergenic,,Intergenic,chr18,57083800,57084000,18_57083800_57084000,True,False,,,,18_7135
cg16832592,chr18,57146957.0,57146959.0,AC100775.1;BOD1L2,,Intergenic,,Intergenic,chr18,57146700,57147000,18_57146700_57147000,True,True,,,,18_7146
cg00235058,chr18,57560313.0,57560315.0,FECH,FECH,Body,FECH;FECH,Body;Body,chr18,57560300,57560500,18_57560300_57560500,True,False,,,,18_7201
cg23794586,chr18,63847857.0,63847859.0,,,Intergenic,,Intergenic,chr18,63847700,63847900,18_63847700_63847900,True,False,,,,18_8219
cg26655325,chr18,63892407.0,63892409.0,SERPINB2,SERPINB2,Body,SERPINB2;SERPINB2,Body;Body,chr18,63892400,63892600,18_63892400_63892600,True,False,,,,18_8221
cg14582632,chr18,63892551.0,63892553.0,SERPINB2,SERPINB2,Body,SERPINB2;SERPINB2,Body;Body,chr18,63892400,63892600,18_63892400_63892600,True,False,,,,18_8221
cg07056448,chr18,63892585.0,63892587.0,SERPINB2,SERPINB2,Body,SERPINB2;SERPINB2,Body;Body,chr18,63892400,63892600,18_63892400_63892600,True,False,,,,18_8221
cg26446133,chr18,74499951.0,74499953.0,CNDP2,CNDP2,1stExon;5'UTR,CNDP2;CNDP2;CNDP2,5'UTR;1stExon;5'UTR,chr18,74499600,74500100,18_74499600_74500100,True,True,,,ESS_chr18_72167187_72167214_CNDP2,18_9402
cg25817165,chr18,74499977.0,74499979.0,CNDP2,CNDP2,1stExon;Body,CNDP2;CNDP2,1stExon;Body,chr18,74499600,74500100,18_74499600_74500100,True,True,,,ESS_chr18_72167187_72167214_CNDP2,18_9402
cg21894287,chr18,75125574.0,75125576.0,AC015819.5,,Intergenic,,Intergenic,chr18,75125559,75125759,18_75125574_75125745,True,True,,SIV_chr18_72837531_72837701_,ESS_chr18_72837627_72837701_,
cg18709881,chr18,75125670.0,75125672.0,AC015819.5,,Intergenic,,Intergenic,chr18,75125559,75125759,18_75125574_75125745,True,True,,SIV_chr18_72837531_72837701_,ESS_chr18_72837627_72837701_,
cg04870162,chr18,75125728.0,75125730.0,AC015819.5,,Intergenic,,Intergenic,chr18,75125559,75125759,18_75125574_75125745,True,False,,SIV_chr18_72837531_72837701_,ESS_chr18_72837627_72837701_,
cg14395744,chr18,75125736.0,75125738.0,AC015819.5,,Intergenic,,Intergenic,chr18,75125559,75125759,18_75125574_75125745,True,True,,SIV_chr18_72837531_72837701_,ESS_chr18_72837627_72837701_,
cg04756515,chr18,75125743.0,75125745.0,AC015819.5,,Intergenic,,Intergenic,chr18,75125559,75125759,18_75125574_75125745,True,True,,SIV_chr18_72837531_72837701_,ESS_chr18_72837627_72837701_,
cg24786174,chr18,76406286.0,76406288.0,ZNF516,ZNF516,Body,ZNF516,Body,chr18,76406100,76406400,18_76406100_76406400,True,True,,,,18_9782
cg00539368,chr18,76802180.0,76802182.0,RNU6-346P;ZNF236-DT,,Intergenic,,Intergenic,chr18,76802044,76802244,18_76802044_76802244,True,True,ME_GB2015_chr18:74514001-74514200,,,
cg04595025,chr18,76839214.0,76839216.0,ZNF236,ZNF236,Body,ZNF236;ZNF236,Body;Body,chr18,76838900,76839300,18_76838900_76839300,True,False,,,,18_9918
cg27206367,chr18,78638310.0,78638312.0,,,Intergenic,,Intergenic,chr18,78638300,78638600,18_78638300_78638600,True,True,,,,18_10390
cg05453001,chr18,79532062.0,79532064.0,,,Intergenic,,Intergenic,chr18,79531500,79533200,18_79531500_79533200,True,True,,,,18_10697
cg15773974,chr18,79532133.0,79532135.0,,,Intergenic,,Intergenic,chr18,79531500,79533200,18_79531500_79533200,False,True,,,,18_10697
cg19375418,chr18,79532409.0,79532411.0,,,Intergenic,,Intergenic,chr18,79531500,79533200,18_79531500_79533200,True,True,,,,18_10697
cg06675417,chr18,79532442.0,79532444.0,,,Intergenic,,Intergenic,chr18,79531500,79533200,18_79531500_79533200,True,True,,,,18_10697
cg15991630,chr18,79532554.0,79532556.0,,,Intergenic,,Intergenic,chr18,79531500,79533200,18_79531500_79533200,True,False,,,,18_10697
cg23345151,chr18,79532946.0,79532948.0,,,Intergenic,,Intergenic,chr18,79531500,79533200,18_79531500_79533200,True,True,,,,18_10697
cg13692658,chr18,79829648.0,79829650.0,,,Intergenic,,Intergenic,chr18,79829600,79829800,18_79829600_79829800,True,True,,,,18_10848
cg19815565,chr18,80159731.0,80159733.0,PARD6G;PARD6G-AS1,PARD6G;LOC100130522,3'UTR;Body,LOC100130522;LOC100130522;PARD6G,Body;Body;3'UTR,chr18,80159695,80160295,18_80159731_80160260,True,True,,SIV_chr18_77917615_77918143_PARD6G;PARD6G-AS1,ESS_chr18_77917615_77917648_PARD6G,
cg13590055,chr18,80159763.0,80159765.0,PARD6G;PARD6G-AS1,PARD6G;LOC100130522,3'UTR;Body,LOC100130522;LOC100130522;PARD6G,Body;Body;3'UTR,chr18,80159695,80160295,18_80159731_80160260,True,True,,SIV_chr18_77917615_77918143_PARD6G;PARD6G-AS1,ESS_chr18_77917615_77917648_PARD6G,
